iso2,year,new_sp,cases,sex,age
CH,1991,,,m,04
CH,1992,,,m,04
CH,1993,528.0,,m,04
CH,1994,507.0,,m,04
CH,1995,185.0,,m,04
CH,1996,172.0,,m,04
CH,1997,144.0,,m,04
CH,1998,165.0,,m,04
CH,1999,98.0,,m,04
CH,2000,118.0,,m,04
CH,2001,116.0,,m,04
CH,2002,123.0,,m,04
CH,2003,107.0,,m,04
CH,2004,119.0,,m,04
CH,2005,108.0,0.0,m,04
CH,2006,112.0,0.0,m,04
CH,2007,95.0,0.0,m,04
CH,2008,64.0,0.0,m,04
CI,1980,,,m,04
CI,1981,,,m,04
CI,1982,,,m,04
CI,1983,,,m,04
CI,1984,,,m,04
CI,1985,,,m,04
CI,1986,,,m,04
CI,1987,,,m,04
CI,1988,,,m,04
CI,1989,,,m,04
CI,1990,,,m,04
CI,1991,,,m,04
CI,1992,,,m,04
CI,1993,7012.0,,m,04
CI,1994,,,m,04
CI,1995,8254.0,,m,04
CI,1996,8927.0,,m,04
CI,1997,9093.0,,m,04
CI,1998,9850.0,,m,04
CI,1999,10047.0,,m,04
CI,2000,8497.0,,m,04
CI,2001,10920.0,,m,04
CI,2002,11026.0,,m,04
CI,2003,11430.0,,m,04
CI,2004,12250.0,,m,04
CI,2005,12496.0,,m,04
CI,2006,12867.0,,m,04
CI,2007,14071.0,,m,04
CI,2008,15294.0,,m,04
CK,1980,8.0,,m,04
CK,1981,2.0,,m,04
CK,1982,12.0,,m,04
CK,1983,15.0,,m,04
CK,1984,3.0,,m,04
CK,1985,8.0,,m,04
CK,1986,3.0,,m,04
CK,1987,2.0,,m,04
CK,1988,0.0,,m,04
CK,1989,2.0,,m,04
CK,1990,0.0,,m,04
CK,1991,1.0,,m,04
CK,1992,6.0,,m,04
CK,1993,5.0,,m,04
CK,1994,4.0,,m,04
CK,1995,2.0,,m,04
CK,1996,1.0,,m,04
CK,1997,2.0,,m,04
CK,1998,0.0,,m,04
CK,1999,0.0,,m,04
CK,2000,0.0,,m,04
CK,2001,2.0,,m,04
CK,2002,1.0,,m,04
CK,2003,0.0,,m,04
CK,2004,1.0,,m,04
CK,2005,1.0,,m,04
CK,2006,0.0,0.0,m,04
CK,2007,,,m,04
CK,2008,2.0,,m,04
CL,1980,,,m,04
CL,1981,,,m,04
CL,1982,,,m,04
CL,1983,,,m,04
CL,1984,,,m,04
CL,1985,,,m,04
CL,1986,,,m,04
CL,1987,,,m,04
CL,1988,,,m,04
CL,1989,,,m,04
CL,1990,,,m,04
CL,1991,,,m,04
CL,1992,,,m,04
CL,1993,2629.0,,m,04
CL,1994,1951.0,,m,04
CL,1995,1561.0,,m,04
CL,1996,1562.0,,m,04
CL,1997,1582.0,,m,04
CL,1998,1576.0,,m,04
CL,1999,1497.0,,m,04
CL,2000,1290.0,,m,04
CL,2001,1355.0,,m,04
CL,2002,1412.0,,m,04
CL,2003,1276.0,,m,04
CL,2004,1297.0,,m,04
CL,2005,1186.0,,m,04
CL,2006,1533.0,5.0,m,04
CL,2007,1166.0,0.0,m,04
CL,2008,1114.0,1.0,m,04
CM,1980,,,m,04
CM,1981,,,m,04
CM,1982,,,m,04
CM,1983,,,m,04
CM,1984,,,m,04
CM,1985,,,m,04
CM,1986,,,m,04
CM,1987,,,m,04
CM,1988,,,m,04
CM,1989,,,m,04
CM,1990,,,m,04
CM,1991,,,m,04
CM,1992,,,m,04
CM,1993,2316.0,,m,04
CM,1994,1883.0,,m,04
CM,1995,2896.0,,m,04
CM,1996,2312.0,,m,04
CM,1997,3548.0,,m,04
CM,1998,4374.0,,m,04
CM,1999,5832.0,,m,04
CM,2000,3960.0,,m,04
CM,2001,4695.0,,m,04
CM,2002,7921.0,,m,04
CM,2003,10692.0,,m,04
CM,2004,11218.0,,m,04
CM,2005,13001.0,,m,04
CM,2006,12870.0,,m,04
CM,2007,13220.0,,m,04
CM,2008,14232.0,0.0,m,04
CN,1982,,,m,04
CN,1983,,,m,04
CN,1984,,,m,04
CN,1985,,,m,04
CN,1986,,,m,04
CN,1987,,,m,04
CN,1988,,,m,04
CN,1989,,,m,04
CN,1990,,,m,04
CN,1991,,,m,04
CN,1992,,,m,04
CN,1993,84898.0,,m,04
CN,1994,104729.0,,m,04
CN,1995,134488.0,,m,04
CN,1996,203670.0,,m,04
CN,1997,236021.0,,m,04
CN,1998,202817.0,,m,04
CN,1999,201775.0,,m,04
CN,2000,204765.0,,m,04
CN,2001,204591.0,,m,04
CN,2002,194972.0,,m,04
CN,2003,267414.0,,m,04
CN,2004,384886.0,,m,04
CN,2005,472719.0,,m,04
CN,2006,468291.0,,m,04
CN,2007,465877.0,,m,04
CN,2008,462596.0,,m,04
CO,1980,,,m,04
CO,1981,,,m,04
CO,1982,,,m,04
CO,1983,,,m,04
CO,1984,,,m,04
CO,1985,,,m,04
CO,1986,,,m,04
CO,1987,,,m,04
CO,1988,,,m,04
CO,1989,,,m,04
CO,1990,,,m,04
CO,1991,,,m,04
CO,1992,,,m,04
CO,1993,6987.0,,m,04
CO,1994,6532.0,,m,04
CO,1995,7530.0,,m,04
CO,1996,7572.0,,m,04
CO,1997,6090.0,,m,04
CO,1998,6969.0,,m,04
CO,1999,8329.0,,m,04
CO,2000,8358.0,,m,04
CO,2001,8022.0,,m,04
CO,2002,7787.0,,m,04
CO,2003,7972.0,,m,04
CO,2004,7640.0,,m,04
CO,2005,6870.0,,m,04
CO,2006,7648.0,,m,04
CO,2007,7188.0,,m,04
CO,2008,7196.0,,m,04
CR,1980,,,m,04
CR,1981,,,m,04
CR,1982,,,m,04
CR,1983,,,m,04
CR,1984,,,m,04
CR,1985,,,m,04
CR,1986,,,m,04
CR,1987,,,m,04
CR,1988,,,m,04
CR,1989,,,m,04
CR,1990,,,m,04
CR,1991,,,m,04
CR,1992,,,m,04
CR,1993,,,m,04
CR,1994,230.0,,m,04
CR,1995,245.0,,m,04
CR,1996,302.0,,m,04
CR,1997,320.0,,m,04
CR,1998,353.0,,m,04
CR,1999,458.0,,m,04
CR,2000,349.0,,m,04
CR,2001,385.0,,m,04
CR,2002,328.0,,m,04
CR,2003,346.0,,m,04
CR,2004,419.0,,m,04
CR,2005,330.0,,m,04
CR,2006,285.0,0.0,m,04
CR,2007,322.0,0.0,m,04
CR,2008,287.0,,m,04
CU,1980,,,m,04
CU,1981,,,m,04
CU,1982,,,m,04
CU,1983,,,m,04
CU,1984,,,m,04
CU,1985,,,m,04
CU,1986,,,m,04
CU,1987,,,m,04
CU,1988,,,m,04
CU,1989,,,m,04
CU,1990,,,m,04
CU,1991,,,m,04
CU,1992,,,m,04
CU,1993,565.0,,m,04
CU,1994,914.0,,m,04
CU,1995,834.0,,m,04
CU,1996,835.0,,m,04
CU,1997,765.0,,m,04
CU,1998,746.0,,m,04
CU,1999,720.0,,m,04
CU,2000,675.0,,m,04
CU,2001,559.0,,m,04
CU,2002,540.0,,m,04
CU,2003,507.0,,m,04
CU,2004,453.0,,m,04
CU,2005,467.0,,m,04
CU,2006,432.0,,m,04
CU,2007,432.0,,m,04
CU,2008,498.0,0.0,m,04
CV,1980,,,m,04
CV,1981,,,m,04
CV,1982,,,m,04
CV,1983,,,m,04
CV,1984,,,m,04
CV,1985,,,m,04
CV,1987,,,m,04
CV,1988,,,m,04
CV,1989,,,m,04
CV,1990,,,m,04
CV,1995,111.0,,m,04
CV,1996,117.0,,m,04
CV,1997,103.0,,m,04
CV,1998,104.0,,m,04
CV,2000,,,m,04
CV,2001,140.0,,m,04
CV,2002,111.0,,m,04
CV,2003,165.0,,m,04
CV,2004,169.0,,m,04
CV,2005,135.0,,m,04
CV,2006,131.0,,m,04
CV,2007,158.0,,m,04
CV,2008,197.0,0.0,m,04
CY,1980,,,m,04
CY,1981,,,m,04
CY,1982,,,m,04
CY,1983,,,m,04
CY,1984,,,m,04
CY,1985,,,m,04
CY,1986,,,m,04
CY,1987,,,m,04
CY,1988,,,m,04
CY,1989,,,m,04
CY,1990,,,m,04
CY,1991,,,m,04
CY,1992,,,m,04
CY,1993,,,m,04
CY,1994,,,m,04
CY,1995,6.0,,m,04
CY,1996,3.0,,m,04
CY,1997,19.0,,m,04
CY,1998,20.0,,m,04
CY,1999,9.0,,m,04
CY,2000,4.0,,m,04
CY,2001,0.0,,m,04
CY,2002,8.0,,m,04
CY,2003,14.0,,m,04
CY,2004,10.0,,m,04
CY,2005,9.0,0.0,m,04
CY,2006,8.0,0.0,m,04
CY,2007,8.0,0.0,m,04
CY,2008,6.0,0.0,m,04
CZ,1980,,,m,04
CZ,1981,,,m,04
CZ,1982,,,m,04
CZ,1983,,,m,04
CZ,1984,,,m,04
CZ,1985,,,m,04
CZ,1986,,,m,04
CZ,1987,,,m,04
CZ,1988,,,m,04
CZ,1989,,,m,04
CZ,1990,,,m,04
CZ,1991,,,m,04
CZ,1992,,,m,04
CZ,1993,548.0,,m,04
CZ,1994,524.0,,m,04
CZ,1995,487.0,,m,04
CZ,1996,586.0,,m,04
CZ,1997,481.0,,m,04
CZ,1998,545.0,,m,04
CZ,1999,449.0,,m,04
CZ,2000,420.0,,m,04
CZ,2001,391.0,,m,04
CZ,2002,329.0,,m,04
CZ,2003,338.0,,m,04
CZ,2004,302.0,,m,04
CZ,2005,308.0,0.0,m,04
CZ,2006,257.0,0.0,m,04
CZ,2007,267.0,0.0,m,04
CZ,2008,251.0,0.0,m,04
DE,1980,,,m,04
DE,1981,,,m,04
DE,1982,,,m,04
DE,1983,,,m,04
DE,1984,,,m,04
DE,1985,,,m,04
DE,1986,,,m,04
DE,1987,,,m,04
DE,1988,,,m,04
DE,1989,,,m,04
DE,1990,,,m,04
DE,1991,,,m,04
DE,1992,,,m,04
DE,1993,4730.0,,m,04
DE,1994,4177.0,,m,04
DE,1995,3852.0,,m,04
DE,1996,3689.0,,m,04
DE,1997,3346.0,,m,04
DE,1998,3124.0,,m,04
DE,1999,2918.0,,m,04
DE,2000,0.0,,m,04
DE,2001,1935.0,,m,04
DE,2002,1868.0,,m,04
DE,2003,1679.0,,m,04
DE,2004,1562.0,,m,04
DE,2005,1379.0,2.0,m,04
DE,2006,1303.0,0.0,m,04
DE,2007,1183.0,0.0,m,04
DE,2008,954.0,0.0,m,04
DJ,1981,,,m,04
DJ,1982,,,m,04
DJ,1984,,,m,04
DJ,1985,,,m,04
DJ,1986,,,m,04
DJ,1987,,,m,04
DJ,1988,,,m,04
DJ,1989,,,m,04
DJ,1990,,,m,04
DJ,1991,,,m,04
DJ,1992,,,m,04
DJ,1993,1668.0,,m,04
DJ,1994,1743.0,,m,04
DJ,1995,,,m,04
DJ,1996,1744.0,,m,04
DJ,1997,1904.0,,m,04
DJ,1998,1690.0,,m,04
DJ,1999,1564.0,,m,04
DJ,2000,1391.0,,m,04
DJ,2001,1312.0,,m,04
DJ,2002,1253.0,,m,04
DJ,2003,1202.0,,m,04
DJ,2004,1086.0,,m,04
DJ,2005,1120.0,,m,04
DJ,2006,1153.0,,m,04
DJ,2007,1208.0,4.0,m,04
DJ,2008,1375.0,,m,04
DK,1980,,,m,04
DK,1981,,,m,04
DK,1982,,,m,04
DK,1983,,,m,04
DK,1984,,,m,04
DK,1985,,,m,04
DK,1986,,,m,04
DK,1987,,,m,04
DK,1988,,,m,04
DK,1989,,,m,04
DK,1990,,,m,04
DK,1991,,,m,04
DK,1992,,,m,04
DK,1993,243.0,,m,04
DK,1994,120.0,,m,04
DK,1995,128.0,,m,04
DK,1996,97.0,,m,04
DK,1997,114.0,,m,04
DK,1998,132.0,,m,04
DK,1999,172.0,,m,04
DK,2000,171.0,,m,04
DK,2001,127.0,,m,04
DK,2002,135.0,,m,04
DK,2003,143.0,,m,04
DK,2004,146.0,,m,04
DK,2005,129.0,0.0,m,04
DK,2006,123.0,0.0,m,04
DK,2007,135.0,0.0,m,04
DK,2008,106.0,0.0,m,04
DM,1980,,,m,04
DM,1981,,,m,04
DM,1982,,,m,04
DM,1983,,,m,04
DM,1984,,,m,04
DM,1985,,,m,04
DM,1986,,,m,04
DM,1987,,,m,04
DM,1988,,,m,04
DM,1989,,,m,04
DM,1990,,,m,04
DM,1991,,,m,04
DM,1992,,,m,04
DM,1993,6.0,,m,04
DM,1994,8.0,,m,04
DM,1995,5.0,,m,04
DM,1996,7.0,,m,04
DM,1997,5.0,,m,04
DM,1998,5.0,,m,04
DM,2001,,,m,04
DM,2002,2.0,,m,04
DM,2005,,,m,04
DM,2006,8.0,0.0,m,04
DM,2007,3.0,0.0,m,04
DM,2008,3.0,0.0,m,04
DO,1980,,,m,04
DO,1981,,,m,04
DO,1982,,,m,04
DO,1983,,,m,04
DO,1984,,,m,04
DO,1985,,,m,04
DO,1986,,,m,04
DO,1987,,,m,04
DO,1988,,,m,04
DO,1989,,,m,04
DO,1990,,,m,04
DO,1991,,,m,04
DO,1992,,,m,04
DO,1993,2297.0,,m,04
DO,1994,3177.0,,m,04
DO,1995,2787.0,,m,04
DO,1996,3733.0,,m,04
DO,1997,3162.0,,m,04
DO,1998,2669.0,,m,04
DO,1999,3278.0,,m,04
DO,2000,2907.0,,m,04
DO,2001,2622.0,,m,04
DO,2002,2179.0,,m,04
DO,2003,2806.0,,m,04
DO,2004,2720.0,,m,04
DO,2005,2949.0,,m,04
DO,2006,2658.0,,m,04
DO,2007,2373.0,,m,04
DO,2008,2458.0,2.0,m,04
DZ,1980,,,m,04
DZ,1982,,,m,04
DZ,1983,,,m,04
DZ,1984,,,m,04
DZ,1985,,,m,04
DZ,1986,,,m,04
DZ,1987,,,m,04
DZ,1988,,,m,04
DZ,1989,,,m,04
DZ,1990,,,m,04
DZ,1991,,,m,04
DZ,1992,,,m,04
DZ,1993,,,m,04
DZ,1994,6793.0,,m,04
DZ,1995,5735.0,,m,04
DZ,1996,6556.0,,m,04
DZ,1997,7740.0,,m,04
DZ,1998,7462.0,,m,04
DZ,1999,7845.0,,m,04
DZ,2000,8328.0,,m,04
DZ,2001,7953.0,,m,04
DZ,2002,8246.0,,m,04
DZ,2003,8549.0,,m,04
DZ,2004,8285.0,,m,04
DZ,2005,8654.0,,m,04
DZ,2006,8538.0,,m,04
DZ,2007,8439.0,,m,04
DZ,2008,8643.0,,m,04
EC,1980,,,m,04
EC,1981,,,m,04
EC,1982,,,m,04
EC,1983,,,m,04
EC,1984,,,m,04
EC,1985,,,m,04
EC,1986,,,m,04
EC,1987,,,m,04
EC,1988,,,m,04
EC,1989,,,m,04
EC,1990,,,m,04
EC,1991,,,m,04
EC,1992,,,m,04
EC,1993,5325.0,,m,04
EC,1994,6674.0,,m,04
EC,1995,5890.0,,m,04
EC,1996,6426.0,,m,04
EC,1997,7214.0,,m,04
EC,1998,4900.0,,m,04
EC,1999,4300.0,,m,04
EC,2000,5064.0,,m,04
EC,2001,4439.0,,m,04
EC,2002,4223.0,,m,04
EC,2003,4488.0,,m,04
EC,2004,4340.0,,m,04
EC,2005,3048.0,,m,04
EC,2006,3182.0,,m,04
EC,2007,3448.0,,m,04
EC,2008,3380.0,,m,04
EE,1980,,,m,04
EE,1981,,,m,04
EE,1982,,,m,04
EE,1983,,,m,04
EE,1984,,,m,04
EE,1985,,,m,04
EE,1986,,,m,04
EE,1987,,,m,04
EE,1988,,,m,04
EE,1989,,,m,04
EE,1990,,,m,04
EE,1991,,,m,04
EE,1992,,,m,04
EE,1993,303.0,,m,04
EE,1994,347.0,,m,04
EE,1995,369.0,,m,04
EE,1996,240.0,,m,04
EE,1997,269.0,,m,04
EE,1998,299.0,,m,04
EE,1999,274.0,,m,04
EE,2000,255.0,,m,04
EE,2001,212.0,,m,04
EE,2002,203.0,,m,04
EE,2003,201.0,,m,04
EE,2004,203.0,,m,04
EE,2005,162.0,0.0,m,04
EE,2006,147.0,0.0,m,04
EE,2007,168.0,0.0,m,04
EE,2008,144.0,0.0,m,04
EG,1980,,,m,04
EG,1981,,,m,04
EG,1982,,,m,04
EG,1983,,,m,04
EG,1984,,,m,04
EG,1985,,,m,04
EG,1986,,,m,04
EG,1987,,,m,04
EG,1988,,,m,04
EG,1989,,,m,04
EG,1990,,,m,04
EG,1991,,,m,04
EG,1992,,,m,04
EG,1993,,,m,04
EG,1994,1811.0,,m,04
EG,1995,4229.0,,m,04
EG,1996,5084.0,,m,04
EG,1997,5469.0,,m,04
EG,1998,4915.0,,m,04
EG,1999,5094.0,,m,04
EG,2000,4606.0,,m,04
EG,2001,4514.0,,m,04
EG,2002,4889.0,,m,04
EG,2003,5118.0,,m,04
EG,2004,5383.0,,m,04
EG,2005,5217.0,,m,04
EG,2006,4745.0,19.0,m,04
EG,2007,4887.0,,m,04
EG,2008,5102.0,0.0,m,04
ER,1990,,,m,04
ER,1992,,,m,04
ER,1993,,,m,04
ER,1994,,,m,04
ER,1995,,,m,04
ER,1996,,,m,04
ER,1997,120.0,,m,04
ER,1998,135.0,,m,04
ER,1999,527.0,,m,04
ER,2000,590.0,,m,04
ER,2001,702.0,,m,04
ER,2002,646.0,,m,04
ER,2003,887.0,,m,04
ER,2004,720.0,,m,04
ER,2005,687.0,,m,04
ER,2006,680.0,,m,04
ER,2007,694.0,4.0,m,04
ER,2008,839.0,,m,04
ES,1980,,,m,04
ES,1981,,,m,04
ES,1982,,,m,04
ES,1983,,,m,04
ES,1984,,,m,04
ES,1985,,,m,04
ES,1986,,,m,04
ES,1987,,,m,04
ES,1988,,,m,04
ES,1989,,,m,04
ES,1990,,,m,04
ES,1991,,,m,04
ES,1992,,,m,04
ES,1993,,,m,04
ES,1995,2605.0,,m,04
ES,1996,,,m,04
ES,1997,,,m,04
ES,1998,1906.0,,m,04
ES,1999,,,m,04
ES,2000,3423.0,,m,04
ES,2001,2456.0,,m,04
ES,2002,3317.0,,m,04
ES,2003,2876.0,,m,04
ES,2004,2082.0,,m,04
ES,2005,2511.0,6.0,m,04
ES,2006,2006.0,12.0,m,04
ES,2007,2317.0,4.0,m,04
ES,2008,2333.0,9.0,m,04
ET,1980,,,m,04
ET,1981,,,m,04
ET,1982,,,m,04
ET,1983,,,m,04
ET,1984,,,m,04
ET,1985,,,m,04
ET,1986,,,m,04
ET,1987,,,m,04
ET,1988,,,m,04
ET,1989,,,m,04
ET,1990,,,m,04
ET,1991,,,m,04
ET,1992,,,m,04
ET,1993,,,m,04
ET,1994,5752.0,,m,04
ET,1995,9040.0,,m,04
ET,1996,13160.0,,m,04
ET,1997,15957.0,,m,04
ET,1998,18864.0,,m,04
ET,1999,21597.0,,m,04
ET,2000,30510.0,,m,04
ET,2001,33028.0,,m,04
ET,2002,36541.0,,m,04
ET,2003,39698.0,,m,04
ET,2004,41430.0,,m,04
ET,2005,38525.0,,m,04
ET,2006,36674.0,,m,04
ET,2007,38040.0,,m,04
ET,2008,40794.0,,m,04
FI,1980,,,m,04
FI,1981,,,m,04
FI,1982,,,m,04
FI,1983,,,m,04
FI,1984,,,m,04
FI,1985,,,m,04
FI,1986,,,m,04
FI,1987,,,m,04
FI,1988,,,m,04
FI,1989,,,m,04
FI,1990,,,m,04
FI,1991,,,m,04
FI,1992,,,m,04
FI,1993,,,m,04
FI,1994,,,m,04
FI,1995,244.0,,m,04
FI,1996,240.0,,m,04
FI,1997,186.0,,m,04
FI,1998,188.0,,m,04
FI,1999,179.0,,m,04
FI,2000,205.0,,m,04
FI,2001,150.0,,m,04
FI,2002,130.0,,m,04
FI,2003,138.0,,m,04
FI,2004,124.0,,m,04
FI,2005,130.0,0.0,m,04
FI,2006,84.0,0.0,m,04
FI,2007,85.0,0.0,m,04
FI,2008,104.0,0.0,m,04
FJ,1980,,,m,04
FJ,1981,,,m,04
FJ,1982,,,m,04
FJ,1983,,,m,04
FJ,1984,82.0,,m,04
FJ,1985,99.0,,m,04
FJ,1986,86.0,,m,04
FJ,1987,75.0,,m,04
FJ,1988,65.0,,m,04
FJ,1989,76.0,,m,04
FJ,1990,84.0,,m,04
FJ,1991,75.0,,m,04
FJ,1992,75.0,,m,04
FJ,1993,61.0,,m,04
FJ,1994,62.0,,m,04
FJ,1995,68.0,,m,04
FJ,1996,69.0,,m,04
FJ,1997,66.0,,m,04
FJ,1998,74.0,,m,04
FJ,1999,65.0,,m,04
FJ,2000,62.0,,m,04
FJ,2001,73.0,,m,04
FJ,2002,74.0,,m,04
FJ,2003,78.0,,m,04
FJ,2004,62.0,,m,04
FJ,2005,63.0,,m,04
FJ,2006,73.0,0.0,m,04
FJ,2007,52.0,,m,04
FJ,2008,78.0,,m,04
FM,1982,,,m,04
FM,1983,,,m,04
FM,1984,,,m,04
FM,1985,,,m,04
FM,1986,,,m,04
FM,1987,,,m,04
FM,1988,,,m,04
FM,1989,,,m,04
FM,1990,,,m,04
FM,1991,,,m,04
FM,1992,,,m,04
FM,1993,,,m,04
FM,1994,,,m,04
FM,1995,9.0,,m,04
FM,1996,14.0,,m,04
FM,1997,9.0,,m,04
FM,1998,14.0,,m,04
FM,1999,,,m,04
FM,2000,15.0,,m,04
FM,2001,8.0,,m,04
FM,2002,22.0,,m,04
FM,2003,26.0,,m,04
FM,2004,35.0,,m,04
FM,2005,32.0,,m,04
FM,2006,41.0,7.0,m,04
FM,2007,47.0,,m,04
FM,2008,38.0,1.0,m,04
FR,1980,,,m,04
FR,1981,,,m,04
FR,1982,,,m,04
FR,1983,,,m,04
FR,1984,,,m,04
FR,1985,,,m,04
FR,1986,,,m,04
FR,1987,,,m,04
FR,1988,,,m,04
FR,1989,,,m,04
FR,1990,,,m,04
FR,1991,,,m,04
FR,1992,,,m,04
FR,1993,4455.0,,m,04
FR,1994,3196.0,,m,04
FR,1995,3449.0,,m,04
FR,1996,3002.0,,m,04
FR,1997,2430.0,,m,04
FR,1998,,,m,04
FR,1999,2325.0,,m,04
FR,2000,1815.0,,m,04
FR,2001,2398.0,,m,04
FR,2002,2276.0,,m,04
FR,2003,2219.0,,m,04
FR,2004,1923.0,,m,04
FR,2005,1941.0,7.0,m,04
FR,2006,1911.0,8.0,m,04
FR,2007,1921.0,8.0,m,04
FR,2008,1222.0,5.0,m,04
GA,1980,,,m,04
GA,1981,,,m,04
GA,1982,,,m,04
GA,1983,,,m,04
GA,1984,,,m,04
GA,1985,,,m,04
GA,1986,,,m,04
GA,1987,,,m,04
GA,1988,,,m,04
GA,1989,,,m,04
GA,1990,,,m,04
GA,1991,,,m,04
GA,1992,,,m,04
GA,1993,,,m,04
GA,1994,395.0,,m,04
GA,1995,486.0,,m,04
GA,1996,263.0,,m,04
GA,1997,577.0,,m,04
GA,1998,889.0,,m,04
GA,1999,916.0,,m,04
GA,2001,1137.0,,m,04
GA,2002,1033.0,,m,04
GA,2003,1233.0,,m,04
GA,2004,1323.0,,m,04
GA,2005,1042.0,,m,04
GA,2006,1145.0,,m,04
GA,2007,1462.0,,m,04
GA,2008,1502.0,1.0,m,04
GB,1980,,,m,04
GB,1981,,,m,04
GB,1982,,,m,04
GB,1983,,,m,04
GB,1984,,,m,04
GB,1985,,,m,04
GB,1986,,,m,04
GB,1987,,,m,04
GB,1988,,,m,04
GB,1989,,,m,04
GB,1990,,,m,04
GB,1991,,,m,04
GB,1992,,,m,04
GB,1993,283.0,,m,04
GB,1994,270.0,,m,04
GB,1995,,,m,04
GB,1996,4147.0,,m,04
GB,1997,844.0,,m,04
GB,1998,1342.0,,m,04
GB,1999,797.0,,m,04
GB,2000,1204.0,,m,04
GB,2001,946.0,,m,04
GB,2002,1365.0,,m,04
GB,2003,1455.0,,m,04
GB,2004,1693.0,,m,04
GB,2005,1821.0,4.0,m,04
GB,2006,1767.0,3.0,m,04
GB,2007,1639.0,2.0,m,04
GB,2008,1286.0,1.0,m,04
GD,1980,,,m,04
GD,1981,,,m,04
GD,1982,,,m,04
GD,1983,,,m,04
GD,1984,,,m,04
GD,1985,,,m,04
GD,1986,,,m,04
GD,1987,,,m,04
GD,1988,,,m,04
GD,1989,,,m,04
GD,1990,,,m,04
GD,1991,,,m,04
GD,1992,,,m,04
GD,1993,0.0,,m,04
GD,1994,3.0,,m,04
GD,1995,2.0,,m,04
GD,1996,0.0,,m,04
GD,1997,1.0,,m,04
GD,1998,2.0,,m,04
GD,1999,3.0,,m,04
GD,2000,0.0,,m,04
GD,2002,0.0,,m,04
GD,2003,2.0,,m,04
GD,2004,2.0,,m,04
GD,2005,,,m,04
GD,2006,1.0,0.0,m,04
GD,2007,3.0,,m,04
GD,2008,5.0,,m,04
GE,1980,,,m,04
GE,1981,,,m,04
GE,1982,,,m,04
GE,1983,,,m,04
GE,1984,,,m,04
GE,1985,,,m,04
GE,1986,,,m,04
GE,1987,,,m,04
GE,1988,,,m,04
GE,1989,,,m,04
GE,1990,,,m,04
GE,1992,,,m,04
GE,1993,,,m,04
GE,1995,221.0,,m,04
GE,1996,482.0,,m,04
GE,1997,595.0,,m,04
GE,1998,547.0,,m,04
GE,1999,746.0,,m,04
GE,2000,601.0,,m,04
GE,2001,1014.0,,m,04
GE,2002,987.0,,m,04
GE,2003,989.0,,m,04
GE,2004,1311.0,,m,04
GE,2005,1509.0,0.0,m,04
GE,2006,1831.0,0.0,m,04
GE,2007,1867.0,6.0,m,04
GE,2008,1868.0,39.0,m,04
GH,1980,,,m,04
GH,1981,,,m,04
GH,1982,,,m,04
GH,1983,,,m,04
GH,1984,,,m,04
GH,1985,,,m,04
GH,1986,,,m,04
GH,1987,,,m,04
GH,1988,,,m,04
GH,1989,,,m,04
GH,1990,,,m,04
GH,1991,,,m,04
GH,1992,,,m,04
GH,1993,,,m,04
GH,1994,5778.0,,m,04
GH,1995,2638.0,,m,04
GH,1996,6474.0,,m,04
GH,1997,7254.0,,m,04
GH,1998,7757.0,,m,04
GH,1999,6877.0,,m,04
GH,2000,7316.0,,m,04
GH,2001,7712.0,,m,04
GH,2002,7732.0,,m,04
GH,2003,7714.0,,m,04
GH,2004,7259.0,,m,04
GH,2005,7505.0,,m,04
GH,2006,7786.0,,m,04
GH,2007,7429.0,,m,04
GH,2008,7904.0,,m,04
GM,1980,,,m,04
GM,1981,,,m,04
GM,1994,,,m,04
GM,1995,778.0,,m,04
GM,1996,743.0,,m,04
GM,1997,820.0,,m,04
GM,1998,900.0,,m,04
GM,1999,861.0,,m,04
GM,2001,,,m,04
GM,2002,1035.0,,m,04
GM,2003,1040.0,,m,04
GM,2004,1011.0,,m,04
GM,2005,1127.0,,m,04
GM,2006,1209.0,13.0,m,04
GM,2007,1238.0,,m,04
GM,2008,1300.0,1.0,m,04
GN,1981,,,m,04
GN,1982,,,m,04
GN,1983,,,m,04
GN,1984,,,m,04
GN,1985,,,m,04
GN,1986,,,m,04
GN,1987,,,m,04
GN,1988,,,m,04
GN,1989,,,m,04
GN,1990,,,m,04
GN,1991,,,m,04
GN,1992,,,m,04
GN,1993,2082.0,,m,04
GN,1994,2158.0,,m,04
GN,1995,2263.0,,m,04
GN,1996,2844.0,,m,04
GN,1997,2981.0,,m,04
GN,1998,3362.0,,m,04
GN,1999,3563.0,,m,04
GN,2000,3920.0,,m,04
GN,2001,4092.0,,m,04
GN,2002,4300.0,,m,04
GN,2003,4495.0,,m,04
GN,2004,5015.0,,m,04
GN,2005,5479.0,,m,04
GN,2006,5903.0,,m,04
GN,2007,6199.0,,m,04
GN,2008,6561.0,,m,04
GQ,1984,,,m,04
GQ,1985,,,m,04
GQ,1986,,,m,04
GQ,1987,,,m,04
GQ,1988,,,m,04
GQ,1989,,,m,04
GQ,1990,,,m,04
GQ,1991,,,m,04
GQ,1992,,,m,04
GQ,1993,,,m,04
GQ,1994,,,m,04
GQ,1995,219.0,,m,04
GQ,1996,209.0,,m,04
GQ,1997,226.0,,m,04
GQ,1998,284.0,,m,04
GQ,2003,,,m,04
GQ,2004,406.0,,m,04
GQ,2006,,,m,04
GQ,2007,,,m,04
GQ,2008,541.0,,m,04
GR,1980,,,m,04
